0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.7407407407407408,0.9009009009009009,0.24875621890547264,0.20833333333333334,0.199203187250996,0.1838235294117647,0.49916805324459235,0.5119453924914675,0.0,0.5136986301369862,0.18867924528301888,0.6072874493927125,0.8658008658008658,0.8086253369272237,0.974025974025974,0.43668122270742354,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.941176470588235,0.0,0.8695652173913043,0.0,0.7407407407407408,0.9009009009009009,0.24875621890547264,0.4166666666666667,0.9960159362549801,0.9191176470588236,0.8319467554076538,0.6825938566552902,0.1773049645390071,0.3424657534246575,0.9433962264150944,0.4048582995951417,1.0822510822510822,0.8086253369272237,0.974025974025974,1.3100436681222707,0.7042253521126761,0.8,0.0,0.0
0.0,0.0,0.0,0.0,3.6363636363636362,0.8695652173913043,2.0100502512562812,0.7407407407407408,0.9009009009009009,1.9900497512437811,2.7083333333333335,1.593625498007968,1.2867647058823528,0.9983361064891847,0.8532423208191127,1.2411347517730498,1.0273972602739725,2.0754716981132075,1.8218623481781375,1.7316017316017316,0.8086253369272237,1.6233766233766231,1.3100436681222707,0.7042253521126761,0.8,2.127659574468085,5.0
0.0,0.0,0.0,0.0,1.8181818181818181,0.8695652173913043,4.522613065326634,2.2222222222222223,1.8018018018018018,2.4875621890547266,2.7083333333333335,3.386454183266932,2.5735294117647056,3.494176372712146,3.0716723549488054,2.8368794326241136,1.5410958904109588,1.3207547169811322,2.42914979757085,2.380952380952381,1.078167115902965,2.5974025974025974,1.7467248908296942,3.5211267605633805,3.2,4.25531914893617,5.0
0.0,0.0,0.0,5.88235294117647,1.8181818181818181,4.3478260869565215,5.025125628140704,1.8518518518518516,3.003003003003003,3.9800995024875623,3.125,2.1912350597609564,5.147058823529411,2.329450915141431,3.754266211604096,4.078014184397164,2.2260273972602738,4.150943396226415,3.4412955465587043,4.545454545454546,1.6172506738544474,2.922077922077922,2.6200873362445414,4.225352112676056,4.0,4.25531914893617,5.0
0.0,0.0,0.0,2.941176470588235,9.090909090909092,1.7391304347826086,4.0201005025125625,2.9629629629629632,6.006006006006006,3.731343283582089,5.0,3.5856573705179287,3.860294117647059,3.1613976705490847,3.583617747440273,3.546099290780142,5.308219178082192,4.716981132075472,3.643724696356275,3.67965367965368,4.0431266846361185,5.844155844155844,6.550218340611353,6.338028169014084,1.6,2.127659574468085,0.0
0.0,0.0,0.0,2.941176470588235,7.2727272727272725,3.4782608695652173,5.025125628140704,5.185185185185185,5.405405405405405,5.472636815920398,6.25,5.776892430278884,4.227941176470589,5.657237936772046,4.948805460750854,4.609929078014184,4.794520547945205,4.905660377358491,5.870445344129554,5.844155844155844,4.31266846361186,1.948051948051948,3.4934497816593884,3.5211267605633805,7.199999999999999,6.382978723404255,5.0
